,name,lastName,uri,imageUri,worthChange,age,source,industry,gender,country,timestamp,headquarters,state,realTimeWorth,realTimeRank,realTimePosition,squareImage,position,rank,worth,title,government,pay,managementAssets
496,Ning Wang & family,Wang,ning-wang-1,no-pic,26.104,36.0,Toys,Media & Entertainment,M,China,1681550402483,,Beijing,1706.139,1803.0,1803.0,https://specials-images.forbesimg.com/imageserve/606c82db99e962b0d731e4a3/416x416.jpg?background=000000&cropX1=585&cropX2=2019&cropY1=265&cropY2=1700,,,,,,,
497,Ning Zhao,Zhao,ning-zhao,no-pic-female,-3.477,56.0,Pharmaceuticals,Healthcare,F,United States,1681550402483,,,1299.418,2231.0,2231.0,,,,,,,,
498,Niraj Bajaj,Bajaj,niraj-bajaj-1,no-pic,0.0,68.0,Diversified,Diversified,M,India,1681550402483,,,2736.71,1152.0,1153.0,,,,,,,,
499,Nirmal Minda,Minda,nirmal-minda,no-pic,0.0,65.0,Auto parts,Automotive,M,India,1681550402483,,,2126.277,1486.0,1486.0,//specials-images.forbesimg.com/imageserve/5a7f3f664bbe6f2652f52fc5/416x416.jpg?background=000000&cropX1=425&cropX2=2191&cropY1=355&cropY2=2122,,,,,,,
500,Nithin Kamath,Kamath,nithin-kamath,no-pic,0.0,43.0,Financial services,Finance & Investments,M,India,1681550402483,,,2700.736,1174.0,1174.0,https://specials-images.forbesimg.com/imageserve/6422fe91604296ffaca10bb6/416x416.jpg?background=000000&cropX1=444&cropX2=1926&cropY1=397&cropY2=1881,,,,,,,
501,Nobutoshi Shimamura,Shimamura,nobutoshi-shimamura,no-pic,-1.888,97.0,Retail,Fashion & Retail,M,Japan,1681550402483,,,1355.556,2160.0,2160.0,,,,,,,,
502,Noubar Afeyan,Afeyan,noubar-afeyan,no-pic,-37.702,60.0,Biotech,Healthcare,M,United States,1681550402483,MA,Massachusetts,1847.171,1685.0,1685.0,https://specials-images.forbesimg.com/imageserve/615b18822324216fa0fe0d69/416x416.jpg?background=000000&cropX1=0&cropX2=1957&cropY1=89&cropY2=2047,,,,,,,
503,Olivier Bouygues,Bouygues,olivier-bouygues,no-pic,29.434,72.0,"Construction, media",Construction & Engineering,M,France,1681550402483,,,2173.546,1459.0,1460.0,,,,,,,,
504,Olivier Pomel,Pomel,olivier-pomel,no-pic,-13.303,46.0,Cloud computing,Technology,M,France,1681550402483,NY,New York,1818.524,1702.0,1702.0,//specials-images.forbesimg.com/imageserve/5ebd9eea24c6230006f7d92f/416x416.jpg?background=000000&cropX1=0&cropX2=5470&cropY1=0&cropY2=5470,,,,,,,
505,Oren Zeev,Zeev,oren-zeev,no-pic,0.0,58.0,Investments,Finance & Investments,M,Israel,1681550402483,CA,California,2200.0,1439.0,1439.0,https://specials-images.forbesimg.com/imageserve/6231f93c0a4839bc3c162440/416x416.jpg?background=000000&cropX1=596&cropX2=2281&cropY1=43&cropY2=1730,,,,,,,
506,Othman Benjelloun & family,Benjelloun,othman-benjelloun,othman-benjelloun,-2.474,90.0,"Banking, insurance",Finance & Investments,M,Morocco,1681550402483,,,1289.147,2250.0,2250.0,//specials-images.forbesimg.com/imageserve/589fd70c31358e1a35ab2cff/416x416.jpg?background=000000&cropX1=95&cropX2=744&cropY1=13&cropY2=662,,,,,,,
507,Otto Toto Sugiri,Sugiri,otto-toto-sugiri,no-pic,0.113,69.0,Data centers,Technology,M,Indonesia,1681550402483,,,2054.754,1532.0,1532.0,https://specials-images.forbesimg.com/imageserve/61ae60d615d0f02296b90539/416x416.jpg?background=000000&cropX1=0&cropX2=1438&cropY1=265&cropY2=1704,,,,,,,
508,Pablo Legorreta,Legorreta,pablo-legorreta,no-pic,-13.756,59.0,Investments,Finance & Investments,M,United States,1681550402483,NY,New York,3424.788,875.0,875.0,//specials-images.forbesimg.com/imageserve/5ee8ce0e971e0400074abb03/416x416.jpg?background=000000&cropX1=759&cropX2=2083&cropY1=146&cropY2=1470,,,,,,,
509,Palmer Luckey,Luckey,palmer-luckey,palmer-luckey,0.919,30.0,Virtual reality,Technology,M,United States,1681550402483,CA,California,1778.521,1738.0,1738.0,https://specials-images.forbesimg.com/imageserve/642b380e8cd52817a9deb166/416x416.jpg?background=000000&cropX1=333&cropX2=1684&cropY1=0&cropY2=1352,,,,,,,
510,Pan Dong,Pan,pan-dong-1,no-pic-female,33.985,58.0,Consumer goods,Fashion & Retail,F,Canada,1681550402483,,,2947.433,1048.0,1048.0,,,,,,,,
511,Pan Longquan,Pan,pan-longquan,no-pic,1.657,58.0,Manufacturing ,Manufacturing,M,China,1681550402483,,Jiangsu,1323.35,2202.0,2202.0,,,,,,,,
512,Pan Shiyi,Pan,pan-shiyi,no-pic,2.117,60.0,Real estate,Real Estate,M,China,1681550402483,,Beijing,1337.291,2187.0,2187.0,,,,,,,,
513,Paola Del Vecchio,Del Vecchio,paola-del-vecchio,no-pic-female,29.933,61.0,Eyeglasses,Fashion & Retail,F,Italy,1681550402483,,,3953.232,737.0,742.0,,,,,,,,
514,Paolo Rocca,Rocca,paolo-rocca,paolo-rocca,-15.391,70.0,Pipe Manufacturing,Metals & Mining,M,Italy,1681550402483,,,2611.811,1217.0,1217.0,,,,,,,,
515,Parker Conrad,Conrad,parker-conrad,parker-conrad,0.0,43.0,Software,Technology,M,United States,1681550402483,CA,California,1800.0,1720.0,1724.0,,,,,,,,
516,Patrizio Vinciarelli,Vinciarelli,patrizio-vinciarelli,no-pic,-29.453,76.0,electronic components,Technology,M,United States,1681550402483,MA,Massachusetts,979.988,2651.0,2651.0,,,,,,,,
517,Paul-Heinz Wesjohann & family,Wesjohann,paul-heinz-wesjohann,no-pic,0.0,79.0,Chicken processing,Food & Beverage,M,Germany,1681550402483,,,2375.166,1344.0,1344.0,,,,,,,,
518,Paul Saville,Saville,paul-saville,no-pic,10.547,67.0,Homebuilder ,Real Estate,M,United States,1681550402483,FL,Florida,1751.494,1763.0,1763.0,,,,,,,,
519,Paul Sciarra,Sciarra,paul-sciarra,paul-sciarra,-2.371,42.0,Pinterest,Technology,M,United States,1681550402483,CA,California,1217.494,2349.0,2349.0,//specials-images.forbesimg.com/imageserve/5ced855acd1f12000a2a940f/416x416.jpg?background=000000&cropX1=458&cropX2=742&cropY1=96&cropY2=380,,,,,,,
520,Pavan Jain,Jain,pavan-jain,no-pic,0.0,71.0,Chemicals,Manufacturing,M,India,1681550402483,,,1741.733,1771.0,1771.0,,,,,,,,
521,Pavel Golubkov,Golubkov,pavel-golubkov,no-pic,0.0,47.0,"Building, development",Real Estate,M,Russia,1681550402483,,,1068.166,2552.0,2552.0,,,,,,,,
522,Pawan Munjal,Munjal,pawan-munjal-1,no-pic,0.0,68.0,Two wheelers,Automotive,M,India,1681550402483,,,1117.441,2484.0,2484.0,,,,,,,,
523,Peggy Cherng,Cherng,peggy-cherng,peggy-cherng,-2.197,75.0,Fast food,Food & Beverage,F,United States,1681550402483,NV,Nevada,2452.509,1295.0,1296.0,//specials-images.forbesimg.com/imageserve/55899bb6e4b017853ecef518/416x416.jpg?background=000000&cropX1=52&cropX2=725&cropY1=60&cropY2=734,,,,,,,
524,Peng Zhao,Zhao,peng-zhao,no-pic,-14.08,52.0,Online recruitment,Service,M,China,1681550402483,,,1210.88,2355.0,2355.0,,,,,,,,
525,Peter-Alexander Wacker,Wacker,peter-alexander-wacker,no-pic,-5.071,71.0,Chemicals,Manufacturing,M,Germany,1681550402483,,,1062.788,2557.0,2557.0,//specials-images.forbesimg.com/imageserve/5a7e374aa7ea4316901323f5/416x416.jpg?background=000000&cropX1=44&cropX2=1173&cropY1=78&cropY2=1208,,,,,,,
526,Peter Jackson,Jackson,peter-jackson,peter-jackson,0.0,61.0,"Movies, digital effects",Media & Entertainment,M,New Zealand,1681550402483,,,1514.28,1976.0,1976.0,https://specials-images.forbesimg.com/imageserve/6244745e2f6e3bb59831a3b8/416x416.jpg?background=000000&cropX1=1343&cropX2=3326&cropY1=29&cropY2=2011,,,,,,,
527,Peter Kelly,Kelly,peter-kelly,no-pic,7.316,65.0,I.T.,Technology,M,United Kingdom,1681550402483,,,1082.488,2527.0,2527.0,,,,,,,,
528,Philip Fayer,Fayer,philip-fayer,no-pic,-38.948,45.0,Online payments,Finance & Investments,M,Canada,1681550402483,,Quebec,1440.53,2073.0,2073.0,,,,,,,,
529,Philip Green,Green,philip-green,no-pic,0.0,,Fashion retail,Fashion & Retail,M,United Kingdom,1681550402483,,,1090.893,2515.0,2516.0,,,,,,,,
530,Philip Ng,Ng,philip-ng,no-pic,-1.769,64.0,Real Estate,Real Estate,M,Singapore,1681550402482,,,7576.509,303.0,303.0,,,,,,,,
531,Phongthep Chiaravanont,Chiaravanont,phongthep-chiaravanont,no-pic,10.116,71.0,Diversified,Diversified,M,Thailand,1681550402483,,,2014.448,1555.0,1555.0,,,,,,,,
532,P.N.C. Menon,Menon,pnc-menon,pnc-menon,0.0,74.0,Real estate,Real Estate,M,Oman,1681550402483,,,1523.267,1967.0,1967.0,https://specials-images.forbesimg.com/imageserve/642ad7d4c48f1e1ba0deb166/416x416.jpg?background=000000&cropX1=386&cropX2=1621&cropY1=270&cropY2=1505,,,,,,,
533,Polys Haji-Ioannou,Haji-Ioannou,polys-haji-ioannou,no-pic,-0.797,63.0,EasyJet,Service,M,Cyprus,1681550402483,,,1134.456,2460.0,2460.0,,,,,,,,
534,Pongsak Viddayakorn,Viddayakorn,pongsak-viddayakorn,pongsak-viddayakorn,-117.88,89.0,Hospitals,Healthcare,M,Thailand,1681550402483,,,1218.181,2348.0,2348.0,//specials-images.forbesimg.com/imageserve/5ad8eea24bbe6f2310f30e4a/416x416.jpg?background=000000&cropX1=666&cropX2=3323&cropY1=1326&cropY2=3985,,,,,,,
535,Pradip Burman,Burman,pradip-burman,no-pic,0.0,80.0,Consumer goods,Food & Beverage,M,India,1681550402483,,,1095.158,2509.0,2509.0,//specials-images.forbesimg.com/imageserve/5c70ac98a7ea431000433d93/416x416.jpg?background=000000&cropX1=1144&cropX2=3684&cropY1=604&cropY2=3145,,,,,,,
536,Prathap Reddy,Reddy,prathap-reddy,prathap-reddy,0.0,91.0,Healthcare,Healthcare,M,India,1681550402483,,,2221.854,1420.0,1420.0,https://specials-images.forbesimg.com/imageserve/615b2f37b4c0fe4b4b79c04a/416x416.jpg?background=000000&cropX1=608&cropX2=1064&cropY1=50&cropY2=506,,,,,,,
537,Prathip Chiravanond,Chiravanond,prathip-chiravanond,no-pic,10.061,74.0,Diversified,Diversified,M,Thailand,1681550402483,,,1971.888,1590.0,1590.0,,,,,,,,
538,Prem Kumar Arora,Arora,prem-kumar-arora,no-pic,0.0,84.0,Pharmaceuticals,Healthcare,M,India,1681550402483,,,1151.312,2445.0,2445.0,,,,,,,,
539,Qi Xiangdong,Qi,qi-xiangdong,qi-xiangdong,-21.563,52.0,Software,Technology,M,China,1681550402483,,Beijing,2272.572,1386.0,1386.0,,,,,,,,
540,Qian Jinghong,Qian,qian-jinghong,no-pic-female,20.853,50.0,Electric scooters,Automotive,F,China,1681550402483,,Jiangsu,1557.165,1940.0,1940.0,,,,,,,,
541,Qin Long,Qin,qin-long,no-pic,-14.352,57.0,Tire,Manufacturing,M,China,1681550402483,,Shandong,1330.1,2192.0,2192.0,,,,,,,,
542,Qingfeng Liu,Liu,qingfeng-liu,no-pic,1.628,50.0,software,Technology,M,China,1681550402483,,Anhui,1034.403,2599.0,2599.0,,,,,,,,
543,Qiu Minxiu,Qiu,qiu-minxiu,no-pic-female,74.039,77.0,Semiconductors,Technology,F,China,1681550402483,,Zhejiang,2613.282,1216.0,1216.0,,,,,,,,
544,Qu Miranda,Qu,qu-miranda,no-pic-female,0.0,38.0,E-commerce ,Fashion & Retail,F,China,1681550402483,,Shanghai,1300.0,2228.0,2230.0,https://specials-images.forbesimg.com/imageserve/624431ed08a2b9f7f36f0b15/416x416.jpg?background=000000&cropX1=1326&cropX2=2777&cropY1=583&cropY2=2034,,,,,,,
545,R. Marcelo Claure,Claure,r-marcelo-claure,no-pic,0.0,52.0,Cell phone distribution,Telecom,M,United States,1681550402483,FL,Florida,1269.167,2278.0,2278.0,https://specials-images.forbesimg.com/imageserve/642b31844c2a557af7e1c15e/416x416.jpg?background=000000&cropX1=717&cropX2=2728&cropY1=38&cropY2=2047,,,,,,,
546,Radhakishan Damani,Damani,radhakishan-damani-1,no-pic,0.0,68.0,"Retail, investments",Fashion & Retail,M,India,1681550402482,,,15759.541,113.0,113.0,,,,,,,,
547,Rafaela Aponte-Diamant,Aponte-Diamant,rafaela-aponte-diamant,no-pic-female,1.205,78.0,Shipping,Logistics,F,Switzerland,1681550402482,,,31285.736,43.0,44.0,,,,,,,,
548,Rafique Malik,Malik,rafique-malik,no-pic,0.0,72.0,Footwear,Fashion & Retail,M,India,1681550402483,,,2005.453,1562.0,1562.0,https://specials-images.forbesimg.com/imageserve/6345d78a699e08969fde06a9/416x416.jpg?background=000000&cropX1=132&cropX2=1189&cropY1=101&cropY2=1158,,,,,,,
549,Rahul Bhatia,Bhatia,rahul-bhatia-1,no-pic,0.0,63.0,Aviation,Service,M,India,1681550402483,,,3803.005,778.0,778.0,,,,,,,,
550,Rahul Gautam,Gautam,rahul-gautam,no-pic,0.0,70.0,Mattresses,Fashion & Retail,M,India,1681550402483,,,1058.904,2564.0,2564.0,,,,,,,,
551,Raj Kumar,Kumar,raj-kumar,raj-kumar,0.0,68.0,"Real estate, hotels",Real Estate,M,Singapore,1681550402483,,,1504.235,1984.0,1985.0,,,,,,,,
552,Raj Sardana,Sardana,raj-sardana,no-pic,0.0,63.0,Technology services,Technology,M,United States,1681550402483,GA,Georgia,2684.0,1184.0,1184.0,https://specials-images.forbesimg.com/imageserve/642b267eb88adb6d23bbf2c5/416x416.jpg?background=000000&cropX1=0&cropX2=2400&cropY1=163&cropY2=2563,,,,,,,
553,Rajan Mittal,Mittal,rajan-mittal,no-pic,0.0,63.0,Telecom,Telecom,M,India,1681550402482,,,3982.985,728.0,728.0,,,,,,,,
554,Rajan Raheja & family,Raheja,rajan-raheja,rajan-raheja,0.0,68.0,Diversified,Diversified,M,India,1681550402483,,,2426.414,1307.0,1307.0,//specials-images.forbesimg.com/imageserve/58a2210fa7ea431f32196fe6/416x416.jpg?background=000000&cropX1=3&cropX2=724&cropY1=169&cropY2=891,,,,,,,
555,Rajeev Juneja,Juneja,rajeev-juneja,no-pic,0.0,57.0,Phamaceuticals,Healthcare,M,India,1681550402483,,,1455.433,2062.0,2062.0,https://specials-images.forbesimg.com/imageserve/62461568f808eb5adebc62ef/416x416.jpg?background=000000&cropX1=0&cropX2=365&cropY1=5&cropY2=370,,,,,,,
556,Rajesh Sharma,Sharma,rajesh-sharma,no-pic,0.0,53.0,Finance,Finance & Investments,M,India,1681550402483,,,1035.375,2598.0,2598.0,,,,,,,,
557,Rajinder Gupta,Gupta,rajinder-gupta,no-pic,0.0,64.0,"Textiles, paper",Manufacturing,M,India,1681550402483,,,1427.061,2086.0,2086.0,https://specials-images.forbesimg.com/imageserve/61f0289ff6b80fb81846d1ec/416x416.jpg?background=000000&cropX1=0&cropX2=1206&cropY1=30&cropY2=1236,,,,,,,
558,Rajiv Bajaj,Bajaj,rajiv-bajaj,no-pic,0.0,56.0,Diversified,Diversified,M,India,1681550402483,,,3704.276,799.0,799.0,,,,,,,,
559,Rajiv Jain,Jain,rajiv-jain,no-pic,0.0,55.0,Finance,Finance & Investments,M,United States,1681550402483,FL,Florida,1978.794,1585.0,1585.0,https://specials-images.forbesimg.com/imageserve/642b32a7807669e540e1c15d/416x416.jpg?background=000000&cropX1=1080&cropX2=2463&cropY1=354&cropY2=1736,,,,,,,
560,Rajju Shroff,Shroff,rajju-shroff,no-pic,0.0,89.0,Agrochemicals,Manufacturing,M,India,1681550402483,,,1747.41,1768.0,1768.0,https://specials-images.forbesimg.com/imageserve/5f7b7588fd01e01e5885e95f/416x416.jpg?background=000000&cropX1=69&cropX2=454&cropY1=114&cropY2=499,,,,,,,
561,Rakesh Mittal,Mittal,rakesh-mittal,no-pic,0.0,67.0,Telecom,Telecom,M,India,1681550402482,,,3982.985,728.0,729.0,,,,,,,,
562,Ramesh Juneja,Juneja,ramesh-juneja-1,no-pic,0.0,67.0,Pharmaceuticals,Healthcare,M,India,1681550402483,,,1463.471,2043.0,2043.0,,,,,,,,
563,Rameshchandra Jain,Jain,rameshchandra-jain,no-pic,0.0,74.0,Textiles,Manufacturing,M,India,1681550402483,,,1376.04,2141.0,2141.0,,,,,,,,
564,Ramzi Musallam,Musallam,ramzi-musallam,no-pic,0.0,54.0,Private equity,Finance & Investments,M,United States,1681550402482,NY,New York,7893.0,282.0,282.0,https://specials-images.forbesimg.com/imageserve/615b166a9b77bd1cec6b1a5d/416x416.jpg?background=000000&cropX1=0&cropX2=1601&cropY1=185&cropY2=1787,,,,,,,
565,Randal Nardone,Nardone,randal-nardone,no-pic,-8.383,67.0,"Investments, energy",Finance & Investments,M,United States,1681550402483,NY,New York,1298.978,2232.0,2232.0,,,,,,,,
566,Rao Wei & family,Rao,rao-wei,no-pic,-30.602,58.0,Pharmaceuticals,Healthcare,M,China,1681550402483,,Guangdong,1166.25,2427.0,2427.0,,,,,,,,
567,Ravi Modi,Modi,ravi-modi,no-pic,0.0,46.0,Readymade garments,Fashion & Retail,M,India,1681550402483,,,3287.45,928.0,928.0,https://specials-images.forbesimg.com/imageserve/621501760c37e349ef2ce242/416x416.jpg?background=000000&cropX1=787&cropX2=1519&cropY1=544&cropY2=1277,,,,,,,
568,Réal Plourde,Plourde,real-plourde,no-pic,3.624,,Convenience stores,Fashion & Retail,M,Canada,1681550402483,,Quebec,1141.818,2455.0,2455.0,,,,,,,,
569,Reinold Geiger,Geiger,reinold-geiger,reinold-geiger,4.089,75.0,Beauty products,Fashion & Retail,M,Austria,1681550402483,,,1518.674,1972.0,1972.0,//specials-images.forbesimg.com/imageserve/5e741c9807adf00006db9df9/416x416.jpg?background=000000&cropX1=287&cropX2=563&cropY1=98&cropY2=374,,,,,,,
570,Rekha Jhunjhunwala,Jhunjhunwala,rekha-jhunjhunwala,no-pic-female,0.0,59.0,Investments,Finance & Investments,F,India,1681550402482,,,5338.429,513.0,513.0,https://specials-images.forbesimg.com/imageserve/6345c4f0c025434c3cd6631c/416x416.jpg?background=000000&cropX1=243&cropX2=1417&cropY1=0&cropY2=1174,,,,,,,
571,Renata Kellnerova & family,Kellnerova,renata-kellnerova,no-pic-female,-1.273,55.0,"Finance, telecommunications",Finance & Investments,F,Czech Republic,1681550402482,,,17070.27,103.0,103.0,,,,,,,,
572,Renu Munjal,Munjal,renu-munjal,no-pic-female,0.0,68.0,Two wheelers,Automotive,F,India,1681550402483,,,1056.524,2571.0,2571.0,,,,,,,,
573,R.G. Chandramogan,Chandramogan,rg-chandramogan,no-pic,0.0,74.0,Dairy,Food & Beverage,M,India,1681550402483,,,1691.429,1816.0,1816.0,//specials-images.forbesimg.com/imageserve/5a8f033d4bbe6f0fa82645d1/416x416.jpg?background=000000&cropX1=178&cropX2=3434&cropY1=600&cropY2=3859,,,,,,,
574,Riaz Valani,Valani,riaz-valani,no-pic,0.0,46.0,E-cigarettes ,Finance & Investments,M,United States,1681550402483,CA,California,1777.0,1739.0,1739.0,,,,,,,,
575,Richard Chang,Chang,richard-chang,richard-chang,13.591,76.0,"Real estate, electronics",Real Estate,M,Taiwan,1681550402483,,,1327.949,2199.0,2199.0,//specials-images.forbesimg.com/imageserve/139f1ffa4917e7932adae4f11adbc9d5/416x416.jpg?background=000000&cropX1=8&cropX2=744&cropY1=73&cropY2=809,,,,,,,
576,Richard Desmond,Desmond,richard-desmond,richard-desmond,0.0,71.0,Publishing,Media & Entertainment,M,United Kingdom,1681550402483,,,1220.243,2347.0,2347.0,//specials-images.forbesimg.com/imageserve/5e77f879d8e1ae0007b73924/416x416.jpg?background=000000&cropX1=1184&cropX2=3287&cropY1=12&cropY2=2117,,,,,,,
577,Richard Fortin,Fortin,richard-fortin,no-pic,5.49,74.0,Convinience stores,Fashion & Retail,M,Canada,1681550402483,,Quebec,1738.368,1777.0,1777.0,,,,,,,,
578,Richard Hayne,Hayne,richard-hayne,richard-hayne,-2.351,75.0,Urban Outfitters,Fashion & Retail,M,United States,1681550402483,PA,Pennsylvania,1204.393,2363.0,2363.0,//specials-images.forbesimg.com/imageserve/b741e71d3d0dfc959f5bb38b566cebd6/416x416.jpg?background=000000&cropX1=39&cropX2=712&cropY1=92&cropY2=766,,,,,,,
579,Richard Kurtz,Kurtz,richard-kurtz,no-pic,0.0,82.0,Real estate,Real Estate,M,United States,1681550402483,FL,Florida,1000.0,2644.0,2647.0,https://specials-images.forbesimg.com/imageserve/642b3306d31937d9a1deb16a/416x416.jpg?background=000000&cropX1=377&cropX2=1774&cropY1=39&cropY2=1435,,,,,,,
580,Richard Livingstone,Livingstone,richard-livingstone,no-pic,-1.932,58.0,Real estate,Real Estate,M,United Kingdom,1681550402482,,,4598.731,623.0,624.0,,,,,,,,
581,Richard Saghian,Saghian,richard-saghian,no-pic,0.0,41.0,Fast fashion,Fashion & Retail,M,United States,1681550402483,CA,California,2053.0,1533.0,1533.0,https://specials-images.forbesimg.com/imageserve/624617808401e733d6503f2b/416x416.jpg?background=000000&cropX1=0&cropX2=1996&cropY1=26&cropY2=2023,,,,,,,
582,Richard Uihlein,Uihlein,richard-uihlein,no-pic,0.0,77.0,Packaging materials,Manufacturing,M,United States,1681550402483,IL,Illinois,3808.848,775.0,776.0,,,,,,,,
583,Rick Cohen & family,Cohen & family,rick-cohen-family,no-pic,265.32,70.0,Warehouse automation,Technology,M,United States,1681550402482,NH,New Hampshire,13708.24,131.0,131.0,https://specials-images.forbesimg.com/imageserve/632cd1f8e06f3f48e97d2c34/416x416.jpg?background=000000&cropX1=1133&cropX2=2085&cropY1=255&cropY2=1207,,,,,,,
584,Rihanna,Rihanna,rihanna,rihanna,0.0,35.0,"Music, cosmetics",Fashion & Retail,F,Barbados,1681550402483,CA,California,1387.0,2124.0,2124.0,//specials-images.forbesimg.com/imageserve/5ed6604bdd5d320006caf816/416x416.jpg?background=000000&cropX1=697&cropX2=1566&cropY1=8&cropY2=878,,,,,,,
585,Robert Clark,Clark,robert-clark,no-pic,0.0,64.0,Construction,Construction & Engineering,M,United States,1681550402483,MO,Missouri,1631.1,1863.0,1863.0,https://specials-images.forbesimg.com/imageserve/627e6acbf00db40f51b036cc/416x416.jpg?background=000000&cropX1=456&cropX2=1516&cropY1=175&cropY2=1236,,,,,,,
586,Robert Faith,Faith,robert-faith,no-pic,0.0,59.0,Real estate management,Real Estate,M,United States,1681550402482,SC,South Carolina,5248.33,526.0,526.0,https://specials-images.forbesimg.com/imageserve/632cd2f970d274435a7d2c21/416x416.jpg?background=000000&cropX1=191&cropX2=648&cropY1=8&cropY2=465,,,,,,,
587,Robert Fisher,Fisher,robert-fisher,robert-fisher,-0.374,69.0,Gap,Fashion & Retail,M,United States,1681550402483,CA,California,1068.262,2550.0,2550.0,//specials-images.forbesimg.com/imageserve/5a8ee5d44bbe6f2652f636d5/416x416.jpg?background=000000&cropX1=560&cropX2=1285&cropY1=288&cropY2=1013,,,,,,,
588,Robert Friedland,Friedland,robert-friedland,robert-friedland,-21.36,72.0,Mining,Metals & Mining,M,United States,1681550402483,,,2894.426,1076.0,1076.0,https://specials-images.forbesimg.com/imageserve/6317625a06f37fe36ebcd8fe/416x416.jpg?background=000000&cropX1=805&cropX2=2279&cropY1=480&cropY2=1953,,,,,,,
589,Robert Hale Jr,Hale,robert-hale-jr,no-pic,0.0,56.0,Telecom,Telecom,M,United States,1681550402482,MA,Massachusetts,4958.0,569.0,569.0,,,,,,,,
590,Robert Knauf,Knauf,robert-knauf,no-pic,0.0,,building materials,Manufacturing,M,Germany,1681550402483,,,1001.989,2638.0,2638.0,,,,,,,,
591,Robert Langer,Langer,robert-langer,no-pic,-39.805,74.0,Biotech,Healthcare,M,United States,1681550402483,MA,Massachusetts,1813.278,1705.0,1705.0,https://specials-images.forbesimg.com/imageserve/5fb45e5305f341877321222b/416x416.jpg?background=000000&cropX1=1466&cropX2=5237&cropY1=0&cropY2=3768,,,,,,,
592,Robert Miller,Miller,robert-miller,robert-miller,0.0,89.0,Retail,Fashion & Retail,M,United Kingdom,1681550402483,,,1885.922,1646.0,1646.0,//specials-images.forbesimg.com/imageserve/5e77f8f7c7b02d000666e220/416x416.jpg?background=000000&cropX1=934&cropX2=3406&cropY1=441&cropY2=2915,,,,,,,
593,Robert Ng,Ng,robert-ng,no-pic,-1.314,71.0,Real estate,Real Estate,M,Singapore,1681550402482,,,7402.446,321.0,321.0,,,,,,,,
594,"Robert ""Woody"" Johnson",Johnson,robert-woody-johnson,no-pic,-2.484,76.0,"Johnson & Johnson, sports",Sports,M,United States,1681550402483,FL,Florida,3650.728,814.0,814.0,,,,,,,,
